user_id,conversion_propensity_score,converted,user_segment,archetype,propensity_rank,propensity_decile,avg_score_in_segment,running_conv_rate_pct
U01765,40,0,Medium,Plateaued User,1873,10,64.82,38.23
U01933,39,0,Low,Growing Casual,1881,10,37.33,46.44
U01284,39,0,Low,Growing Casual,1881,10,37.33,42.47
U00244,39,0,Low,Growing Casual,1881,10,37.33,41.67
U00023,39,0,Low,Growing Casual,1881,10,37.33,39.87
U00739,39,0,Low,Growing Casual,1881,10,37.33,39.83
U01249,39,0,Low,Plateaued User,1881,10,37.33,39.74
U00374,39,1,Low,Growing Casual,1881,10,37.33,38.09
U01014,39,0,Low,Plateaued User,1881,10,37.33,38.37
U01591,39,0,Low,Growing Casual,1881,10,37.33,37.98
U01570,38,0,Low,Plateaued User,1890,10,37.33,41.34
U00637,38,0,Low,Plateaued User,1890,10,37.33,39.95
U00951,38,0,Low,Plateaued User,1890,10,37.33,37.54
U01138,38,0,Low,Plateaued User,1890,10,37.33,38.35
U00174,38,1,Low,Plateaued User,1890,10,37.33,38.04
U01139,38,1,Low,Plateaued User,1890,10,37.33,38.11
U00912,38,0,Medium,Growing Casual,1890,10,64.82,46.03
U00385,38,0,Medium,Growing Casual,1890,10,64.82,41.84
U00937,38,0,Medium,Growing Casual,1890,10,64.82,38.06
U01462,38,0,Medium,Growing Casual,1890,10,64.82,37.69
U00866,38,1,Medium,Growing Casual,1890,10,64.82,38.54
U00422,37,0,Low,Window Shopper,1901,10,37.33,51.61
U01646,37,1,Low,Window Shopper,1901,10,37.33,44.55
U00358,37,1,Low,Window Shopper,1901,10,37.33,37.6
U00080,37,0,Low,Window Shopper,1901,10,37.33,38.49
U01525,37,0,Medium,Plateaued User,1901,10,64.82,45.58
U01388,36,0,Low,Plateaued User,1906,10,37.33,45.22
U01265,36,0,Low,Window Shopper,1906,10,37.33,46.25
U01601,36,0,Low,Plateaued User,1906,10,37.33,43.08
U00851,36,1,Low,Plateaued User,1906,10,37.33,41.29
U01520,36,0,Low,Window Shopper,1906,10,37.33,40.89
U01212,36,1,Low,Plateaued User,1906,10,37.33,41.24
U00267,36,0,Low,Window Shopper,1906,10,37.33,39.66
U01814,36,1,Low,Window Shopper,1906,10,37.33,39.91
U01184,36,0,Low,Plateaued User,1906,10,37.33,37.6
U01719,36,0,Low,Plateaued User,1906,10,37.33,37.89
U01853,36,0,Low,Window Shopper,1906,10,37.33,38.24
U01598,36,1,Medium,Window Shopper,1906,10,64.82,39.73
U00384,36,0,Medium,Window Shopper,1906,10,64.82,37.57
U01754,36,0,Medium,Window Shopper,1906,10,64.82,37.77
U01971,35,0,Low,Window Shopper,1920,10,37.33,42.62
U01668,35,0,Low,Plateaued User,1920,10,37.33,38.22
U01173,34,0,Low,Growing Casual,1922,10,37.33,55.17
U01919,34,0,Low,Plateaued User,1922,10,37.33,48.84
U00208,34,0,Low,Growing Casual,1922,10,37.33,50.79
U00228,34,1,Low,Growing Casual,1922,10,37.33,45.81
U01402,34,0,Low,Growing Casual,1922,10,37.33,41.88
U01477,34,0,Low,Growing Casual,1922,10,37.33,41.35
U00085,34,0,Low,Growing Casual,1922,10,37.33,40.19
U00421,34,0,Low,Plateaued User,1922,10,37.33,40.21
U01180,34,0,Low,Plateaued User,1922,10,37.33,40.06
U00543,34,0,Low,Growing Casual,1922,10,37.33,39.59
U00390,34,0,Low,Growing Casual,1922,10,37.33,38.02
U01435,34,0,Low,Growing Casual,1922,10,37.33,37.58
U01372,34,0,Low,Growing Casual,1922,10,37.33,37.88
U01695,34,0,Low,Growing Casual,1922,10,37.33,38.06
U01123,33,0,Low,Plateaued User,1936,10,37.33,41.4
U01590,33,0,Low,Plateaued User,1936,10,37.33,40.58
U01964,33,0,Low,Plateaued User,1936,10,37.33,40.08
U01524,33,0,Low,Plateaued User,1936,10,37.33,39.84
U01762,33,0,Low,Plateaued User,1936,10,37.33,38.48
U00103,33,0,Low,Plateaued User,1936,10,37.33,38.44
U01172,32,0,Low,Window Shopper,1942,10,37.33,43.87
U01791,32,0,Low,Window Shopper,1942,10,37.33,41.68
U00189,32,1,Low,Window Shopper,1942,10,37.33,40.23
U00151,32,0,Low,Window Shopper,1942,10,37.33,40.1
U00190,32,1,Low,Window Shopper,1942,10,37.33,39.98
U00133,32,0,Low,Window Shopper,1942,10,37.33,37.58
U01703,32,0,Low,Window Shopper,1942,10,37.33,38.05
U01865,31,0,Low,Window Shopper,1949,10,37.33,50.98
U01696,31,0,Low,Plateaued User,1949,10,37.33,47.75
U01963,31,0,Low,Plateaued User,1949,10,37.33,42.14
U00364,31,0,Low,Window Shopper,1949,10,37.33,40.29
U01626,31,0,Low,Window Shopper,1949,10,37.33,40.05
U00213,31,0,Low,Plateaued User,1949,10,37.33,37.55
U01443,31,1,Low,Window Shopper,1949,10,37.33,37.62
U01390,31,0,Low,Window Shopper,1949,10,37.33,38.31
U00716,31,0,Low,Window Shopper,1949,10,37.33,38.22
U00911,31,0,Low,Window Shopper,1949,10,37.33,38.2
U01027,31,1,Low,Window Shopper,1949,10,37.33,38.14
U01363,30,0,Low,Window Shopper,1960,10,37.33,39.93
U01792,29,0,Low,Plateaued User,1961,10,37.33,40.52
U01188,29,0,Low,Plateaued User,1961,10,37.33,40.03
U01307,28,1,Low,Plateaued User,1963,10,37.33,51.92
U00352,28,0,Low,Plateaued User,1963,10,37.33,47.45
U01331,28,0,Low,Plateaued User,1963,10,37.33,39.82
U00420,28,1,Low,Plateaued User,1963,10,37.33,39.8
U01338,28,0,Low,Plateaued User,1963,10,37.33,39.93
U00403,27,0,Low,Window Shopper,1968,10,37.33,40.46
U01514,27,0,Low,Window Shopper,1968,10,37.33,40.4
U00027,27,0,Low,Window Shopper,1968,10,37.33,39.65
U00381,27,0,Low,Window Shopper,1968,10,37.33,39.98
U01382,27,0,Low,Window Shopper,1968,10,37.33,38.84
U00043,27,0,Low,Window Shopper,1968,10,37.33,38.45
U00054,27,0,Low,Window Shopper,1968,10,37.33,38.07
U00225,27,0,Low,Window Shopper,1968,10,37.33,38.31
U01225,27,0,Low,Window Shopper,1968,10,37.33,38.12
U01040,27,0,Low,Window Shopper,1968,10,37.33,38.21
U01864,27,1,Low,Window Shopper,1968,10,37.33,38.52
U00863,26,1,Low,Window Shopper,1979,10,37.33,40.94
U01758,26,1,Low,Window Shopper,1979,10,37.33,39.73
U00516,26,0,Low,Window Shopper,1979,10,37.33,39.93
U01958,26,0,Low,Window Shopper,1979,10,37.33,39.89
U01730,26,0,Low,Window Shopper,1979,10,37.33,37.79
U01006,26,0,Low,Window Shopper,1979,10,37.33,38.5
U01624,24,0,Low,Plateaued User,1985,10,37.33,43.73
U01563,24,0,Low,Plateaued User,1985,10,37.33,41.26
U01545,24,1,Low,Plateaued User,1985,10,37.33,40.08
U00847,24,0,Low,Plateaued User,1985,10,37.33,39.94
U01742,24,1,Low,Plateaued User,1985,10,37.33,37.87
U00959,24,0,Low,Plateaued User,1985,10,37.33,38.15
U01330,24,1,Low,Plateaued User,1985,10,37.33,38.53
U01132,22,1,Low,Window Shopper,1992,10,37.33,41.42
U00301,22,0,Low,Window Shopper,1992,10,37.33,40.04
U00822,17,1,Low,Window Shopper,1994,10,37.33,48.7
U00639,17,0,Low,Window Shopper,1994,10,37.33,40.83
U01423,17,0,Low,Window Shopper,1994,10,37.33,41.18
U01015,17,0,Low,Window Shopper,1994,10,37.33,39.91
U00824,17,0,Low,Window Shopper,1994,10,37.33,39.87
U00536,17,0,Low,Window Shopper,1994,10,37.33,39.31
U01469,17,0,Low,Window Shopper,1994,10,37.33,39.35
